d,phi,u
-0.1762126064513594,0.39332753029738593,0.20451158697333582
-0.17443527139759896,0.38967741362966163,0.20403435417231863
-0.17267343919982236,0.38610543872136477,0.20379280160860014
-0.1709268235060386,0.3826033090600418,0.20374831023982298
-0.16919516945675994,0.3791632037473951,0.20386432416937605
-0.16747825213754686,0.3757777977756509,0.20410646750278594
-0.16577587487339196,0.37244027616555425,0.20444263209385172
-0.1640878674024333,0.36914434242701155,0.20484303811072468
-0.16241408396262624,0.3658842218066856,0.2052802694071656
-0.1607544013214781,0.3626546597862427,0.20572928571643212
-0.1591087167756422,0.35945091629077164,0.20616741369743607
-0.15747694614415586,0.35626875605942054,0.206574318855544
-0.15585901988492745,0.35310530132364026,0.2069363077689268
-0.15425488132882803,0.34995719231364547,0.2072371482799471
-0.15266448692964474,0.3468214938950164,0.20746260017863438
-0.15108780454182869,0.3436956838431225,0.20760037379732554
-0.14952481173621823,0.34057763805012287,0.207640072888432
-0.14797549418731704,0.3374656045552542,0.20757308090310067
-0.14643984414019995,0.33435818606436474,0.2073924889198242
-0.14491785894382803,0.3312543208561838,0.20709301484263865
-0.1434095396588715,0.3281532623724114,0.20667091527334192
-0.14191488974663047,0.3250545577802206,0.20612389143479826
-0.14043391384418769,0.32195802586934674,0.20545099090485675
-0.13896661662944787,0.31886373451518474,0.20465250628144505
-0.13751300177866277,0.3157719779257468,0.20372987184210634
-0.13607307101804933,0.31268325387578516,0.20268555919843245
-0.134646823270141,0.3095982411160639,0.2015229728789094
-0.13323425389466825,0.3065177771289897,0.20024634669826602
-0.13183535402298352,0.3034428363850572,0.1988606416954508
-0.13045010998432227,0.30037450923795,0.19737144634652726
-0.12907850282156774,0.2973139815797355,0.19578487968299996
-0.12772050789361922,0.294262515361561,0.19410749787161286
-0.12637609456096444,0.2912214300696263,0.19234620473848718
-0.12504522595063827,0.28819208523114886,0.19050816664936154
-0.1237278587963826,0.28517586401056083,0.1886007320889782
-0.12242394334953355,0.2821741579423975,0.18663135621665194
-0.12113342335590804,0.2791883528342873,0.18460753061235602
-0.11985623609380536,0.2762198158611886,0.18253671836788943
-0.11859231246808744,0.2732698838605761,0.1804262946220061
-0.11734157715524729,0.2703398528276769,0.17828349258591158
-0.11610394879434383,0.26743096860013316,0.17611535505722742
-0.1148793402186814,0.26454441871259404,0.17392869137615619
-0.11366765872320617,0.26168132539377165,0.17173003973679668
-0.11246880636264311,0.25884273967136334,0.1695256347303855
-0.11128268027556576,0.25602963654400007,0.1673213799643427
-0.11010917302972478,0.2532429111739427,0.16512282557246571
-0.10894817298415749,0.2504833760496636,0.1629351504067431
-0.10779956466380192,0.24775175906360344,0.16076314867999808
-0.10666322914258375,0.24504870244735688,0.15861122081094692
-0.10553904443115503,0.24237476250416998,0.15648336820929964
-0.10442688586575732,0.23973041007696605,0.1543831917272569
-0.10332662649492663,0.23711603168909912,0.15231389349622937
-0.10223813746103083,0.23453193129457803,0.15027828186258185
-0.10116128837390592,0.2319783325746275,0.14827877913407828
-0.10009594767415608,0.22945538171806418,0.14631743184876012
-0.09904198298392197,0.2269631506240476,0.14439592328101813
-0.09799926144322724,0.22450164046725424,0.14251558790399876
-0.09696765003026675,0.22207078556737148,0.14067742753419
-0.09594701586425325,0.21967045750700684,0.13888212889250173
-0.09493722648970815,0.21730046944455464,0.1371300823256918
-0.0939381501413119,0.2149605805712616,0.13542140144318893
-0.0929496559886478,0.21265050066463234,0.13375594343668373
-0.0919716143604199,0.21036989469336675,0.13213332986263482
-0.09100389694789301,0.2081183874321791,0.13055296768196545
-0.09004637698752083,0.2058955680481252,0.12901407036541768
-0.08909892942288478,0.20370099462334626,0.1275156788878835
-0.08816211935585343,0.19957725391818182,0.11626507603237479
-0.08726622418383034,0.185534190521806,0.055008710770726554
-0.08642984775550086,0.175329396014172,0.01234850251585129
-0.08565420087240029,0.16086553693552935,-0.052214324046356064
-0.08494002888899929,0.14613459412635063,-0.11872731825823979
-0.08428894286201477,0.13114911466975926,-0.18714385527135147
-0.083703479983196,0.12047740704303024,-0.2346477646168087
-0.08318363895907399,0.10536267946538523,-0.3050229922638138
-0.0827295873873399,0.09025378659732003,-0.37602694088679894
-0.08234143920273036,0.0752338494104008,-0.4472451449752996
-0.08201890560551069,0.06037814919665238,-0.5182983100718449
-0.08175333004827459,0.04071006866109315,-0.6139829571772801
-0.0815692313186181,0.03637016905494758,-0.633841467911443
-0.08144011501552889,0.02237942986137909,-0.7025040008483935
-0.08137265172262534,0.00875038971164473,-0.7699745686680297
-0.08136515657382799,-0.004474073793401046,-0.8360219347052851
-0.0814155961297245,-0.017207978456436582,-0.9001958535794279
-0.08152186357638205,-0.029526749698266682,-0.9628523842551538
-0.08168190510091763,-0.041398786895100424,-1.0238129854846785
-0.08189348458069844,-0.052798563973095805,-1.0829276656724633
-0.08215421084471167,-0.06370610669838744,-1.1400726419390539
-0.08236202145793835,-0.09887179797050455,-1.3179792044319063
-0.08280187727033403,-0.09024056738885612,-1.279221609647621
-0.08320765534174299,-0.08702204472847341,-1.267186777059797
-0.08363998027913523,-0.09573757730412132,-1.3150876893119587
-0.0841080932946188,-0.1039255681228119,-1.3607087735602474
-0.08460856672451268,-0.11134448352684348,-1.4028080848793443
-0.08513788013500621,-0.11821196679356288,-1.4424386353178766
-0.0856932902598888,-0.12466149929719325,-1.4802403990848543
-0.08627231557432076,-0.13068764638449948,-1.516161387665705
-0.08687428239507669,-0.12923445482178728,-1.5149150980597033
-0.08749502727032549,-0.1343140405150874,-1.546520475278692
-0.08813193357151836,-0.13897702247734656,-1.5762044481019164
-0.0887824397182367,-0.14322707185443054,-1.6039597564545196
-0.08944398998923422,-0.14706774919872795,-1.629778645885982
-0.09011625829200767,-0.14311653194904497,-1.6167452426653015
-0.0907959054193037,-0.1462098797718557,-1.6390084530523157
-0.09147997684861227,-0.1489640952235737,-1.6596202446039912
-0.09216623381134965,-0.15137567138685165,-1.6785406950477548
-0.09285475110117644,-0.14576449914225204,-1.6573700067230246
-0.09354257037126765,-0.14751199094218148,-1.6729856584235838
-0.0942266282952115,-0.14897935017430552,-1.6871630338236425
-0.09490565728200608,-0.14238107926137383,-1.6609619691269297
-0.09558065083791115,-0.14323348995909138,-1.6719739581745683
-0.09624655880069163,-0.14385888116387593,-1.681759993826296
-0.0969018375461721,-0.14423850642570119,-1.690210907590227
-0.09754937072581901,-0.13654481722471948,-1.6582177933817874
-0.09818348794639328,-0.1364706813482979,-1.6641882862054223
-0.09880304791003539,-0.1283914450456511,-1.6299877043286093
-0.09941123756332873,-0.1278884277864361,-1.6335545145654677
-0.10000223957420384,-0.1271380130997009,-1.635712461240543
-0.10057590033894326,-0.11849454678482406,-1.5982317373135528
-0.1011341920397337,-0.11739201778533057,-1.59830200932399
-0.10167241147729686,-0.11614129614872402,-1.5974305955165886
-0.10219202965745347,-0.10714516927564413,-1.5576461429527553
-0.10269283862111026,-0.10558065263951338,-1.5548316494086694
-0.10317149585643381,-0.10387666540401952,-1.5510982855844357
-0.10363099284293803,-0.09462548920097548,-1.5094373744342575
-0.10406856548578348,-0.09264457009494231,-1.5039085053325465
-0.10448250574915936,-0.0832932330248467,-1.4612912226158272
-0.10487703587010373,-0.0811153834590941,-1.4543472759965077
-0.10524706856811794,-0.07876294965484681,-1.4462854339554134
-0.1055936261409667,-0.0693040138987202,-1.402456330903268
-0.10591837904883089,-0.06679059056799291,-1.3931367433282735
-0.10621799783759807,-0.06418880709267666,-1.383124013839364
-0.10649473311087565,-0.054766873348522094,-1.338781697851367
-0.10674816283095247,-0.052026922232467625,-1.327616239471863
-0.10697625836663893,-0.04920796697734649,-1.3158024185531216
-0.10718197973165616,-0.039882706716634055,-1.2712333308997321
-0.10736344132249848,-0.03696002238851818,-1.2584345251675755
-0.10750759286580804,-0.021512342841729093,-1.1826376428667258
-0.10755780662655565,-4.5256009010206774e-05,-1.0758043463106075
-0.10776340851628742,-0.021760293882847156,-1.1864355545771101
-0.10784794614804656,-0.018665376521467065,-1.1718063440878008
-0.10791098038377113,-0.009732456050838821,-1.1277720840919054
-0.1079496951811431,-0.006743661752929066,-1.1132152605760763
-0.10796499341006002,0.0016163467978444928,-1.0715682001113778
-0.10796082044768342,0.004365129949488754,-1.0577825547293904
-0.10793384516798524,0.00720446288904241,-1.0433161372346402
-0.10788429238078157,0.01534574141239658,-1.0021142167458328
-0.1078152174910819,0.01815078068203418,-0.9873982715006481
-0.10772383530628403,0.02095624256734428,-0.9724571402261188
-0.10760214142927113,0.03373902922915464,-0.9073262681469382
-0.1074785113172799,0.03147282783614985,-0.9174209739920498
-0.10732483497677014,0.03418791337818551,-0.902308782876774
-0.10715046009271192,0.04156666078212618,-0.8636712970164883
-0.1069576352308406,0.0441719564553052,-0.8487165700318801
-0.10674439027604607,0.04668984836437784,-0.8339946609385716
-0.10651207476576768,0.0535790261047732,-0.797225617133811
-0.1062620755612232,0.055965240453042256,-0.7827945533470207
-0.10599281731128782,0.058301799679310456,-0.7684191747163259
-0.10570621522605764,0.06472531811495862,-0.7334355616857833
-0.1054023601063181,0.06689787781803155,-0.7195342119730231
-0.10508042680940399,0.06900605007112262,-0.7057740177384269
-0.10474190941806027,0.07688650686943484,-0.6629865598334286
-0.10435281992454926,0.09034567686438019,-0.5917998149235916
-0.1039020778356482,0.10346246935390262,-0.5217084315869689
-0.10339130613371383,0.1162550104529684,-0.45263800907229634
-0.10282205279228729,0.1287392889444568,-0.38452408320058895
-0.10219593239713198,0.14087168873807784,-0.3176008802809306
-0.10151487802037495,0.15255817956011336,-0.2523578824031827
-0.10078121999467249,0.16371943728686722,-0.18921501351238879
-0.09999761913141036,0.1742887358136023,-0.1285325122460922
-0.09916700950698665,0.1842101396817083,-0.070619396661325
-0.09829254829533507,0.19343752908633424,-0.015737837521679454
-0.09737756933981279,0.20193426028113493,0.035895608007546764
-0.09642553925973851,0.2096727335395163,0.08410827510019625
-0.09544001644228828,0.21663390054609113,0.12876933830757298
-0.09442461309800554,0.22280673605419327,0.1697875492909109
-0.09338296043663108,0.228187687232945,0.20710883179841422
-0.09231867695185747,0.23278010612127412,0.24071376108779585
-0.09123533976222875,0.23659367084933558,0.2706149566243905
-0.09013645892228839,0.2396438011897991,0.29685441672611157
-0.08902545459370814,0.24195107367425225,0.31950082243417977
-0.0879056369500375,0.24354064109455706,0.3386468359724102
-0.08678018867971271,0.24444166079517166,0.3544064171787311
-0.08565214994857429,0.2446867357466743,0.36691217924762864
-0.08452440568393238,0.24431137197364589,0.3763128030289056
-0.083399675045845,0.2433534554945823,0.38277052701446146
-0.08228050295656064,0.24185275152119065,0.38645872804034687
-0.08116925356504345,0.23985042826253272,0.387559605662229
-0.08006810552935961,0.23738860728890807,0.38626198115094423
-0.07897904900491926,0.2345099420337927,0.3827592201197709
-0.07790388423078476,0.23125722565182047,0.3772472859512548
-0.07684422160929327,0.22767302910881843,0.36992292945115945
-0.07580147734233256,0.22380193931201503,0.3609949231367495
-0.07477686702592024,0.21968914404786238,0.3506770499801095
-0.07377140833294027,0.21537778416191136,0.3391748374801542
-0.07278592990848132,0.2109088369240806,0.32668488553558994
-0.07182112108743566,0.20630331398128868,0.3133053590320869
-0.07087754293277337,0.20159710258887892,0.2992100836166609
-0.06995559838712273,0.1968240569258388,0.2845643007579667
-0.06905554122899316,0.19201586223390135,0.2695238988795752
-0.0681774856258408,0.18720193474778982,0.254234817480541
-0.06732141573786998,0.18240952986621606,0.23883349195238046
-0.06648719527763025,0.17766368609423203,0.2234464776948576
-0.0656745773479469,0.17298719345633665,0.20819019380221415
-0.06488321445083955,0.16840058463988417,0.19317077869102528
-0.0641126685653779,0.16392214701792304,0.1784840494358363
-0.06336242120280189,0.15956795188681136,0.16421554740603794
-0.06263188335751158,0.15535189936754223,0.15044066326259542
-0.06192040527860332,0.15128577738978585,0.1372248341628961
-0.061227285993256775,0.14737933316679133,0.12462380590138888
-0.06055178252032323,0.14364035557623034,0.11268395267791942
-0.05989311871973291,0.14007476690248427,0.10144264731509223
-0.05925049373066138,0.13668672244469834,0.09092867491687795
-0.05862308995866283,0.13347871655137933,0.08116268317026831
-0.05801008057910406,0.1304516937056195,0.07215766273705682
-0.05741063653112144,0.12760516335442124,0.06391945146089184
-0.05682393298292665,0.12493731724986773,0.0564472564200722
-0.056249155255515104,0.12244514814821497,0.04973418818592379
-0.05568550419768681,0.1201245687942535,0.04376780199439945
-0.05513220101069316,0.11797053020175076,0.03853064090182223
-0.05458849152579959,0.11597713832551397,0.03400077636957399
-0.05405364994255002,0.11413776830587825,0.03015234210389106
-0.05352698203957673,0.11244517555147931,0.026956057361629204
-0.05300782787337377,0.1108916030103727,0.024379736318125733
-0.05249556398359345,0.10946888406229252,0.02238878047552806
-0.05198960512612716,0.10816854054555271,0.020946651466491994
-0.05148940555750181,0.10698187551031588,0.020015321976561307
-0.05099445989600926,0.10590006036527204,0.01955570286626762
-0.0505043035864674,0.10491421615671168,0.01952804491888438
-0.05001851299666571,0.1040154887874082,0.019892313970383935
-0.04953670517432551,0.10319511804720538,0.020608538492771777
-0.0490585372939063,0.10244450038757409,0.02163712899880743
-0.048583705822776935,0.10175524542861945,0.02293916891532788
-0.048111945436201675,0.10111922623875359,0.024476676831751254
-0.04764302771027851,0.10052862347458733,0.026212840270151583
-0.04717675962143841,0.09997596351149726,0.028112221343102206
-0.04671298188037798,0.09945415073368179,0.030140934864629154
-0.0462515671274184,0.09895649418653142,0.032266799658473067
-0.04579241801520362,0.09847672882375401,0.03445946396673388
-0.04533546520350229,0.0980090316071125,0.03669050600053958
-0.04488066528957635,0.09754803273787074,0.0389335107935902
-0.044427998696198845,0.09708882231642917,0.041164124620157394
-0.04397746753797038,0.09662695274011542,0.043360088320873236
-0.04352909348508205,0.09615843715908771,0.0455012509446181
-0.0430829156421455,0.09567974431684007,0.0475695651627453
-0.042638988458151506,0.09518779010518885,0.049549065944429205
-0.04219737968207993,0.09467992616408978,0.05142583399964962
-0.041758168377126204,0.09415392585428742,0.05318794550017503
-0.0413214430049873,0.09360796792610711,0.05482540958066251
-0.04088729959016324,0.0930406182006306,0.056330095101520594
-0.0404558399727698,0.09245080957050299,0.05769564812481692
-0.04002717015695778,0.09183782061679928,0.0589174015144186
-0.03960139876069335,0.09120125312602441,0.05999227802318852
-0.03917863557136547,0.09054100877763947,0.06091868817454266
-0.03875899021046636,0.08985726525773063,0.06169642418398957
-0.038342570909462914,0.08915045203871635,0.06232655109895263
-0.03792948339789182,0.0884212260486083,0.06281129626412335
-0.03751982990372715,0.08767044743644863,0.06315393814497161
-0.0371137082651658,0.08689915562329277,0.06335869546480583
-0.03671121115213083,0.0861085458106693,0.06343061753203821
-0.03631242539504653,0.08529994610109803,0.06337547655502485
-0.03591743141777359,0.08447479536788628,0.06319966266169547
-0.03552630277098745,0.08363462199443777,0.06291008226231437
-0.03513910576177537,0.0827810235866328,0.06251406031541029
-0.034755899174781724,0.08191564774570495,0.06201924698070749
-0.03437673407986119,0.08104017397340776,0.06143352906842692
-0.034001653720904024,0.08015629676636542,0.060764946622786864
-0.03363069348025627,0.07926570994229139,0.06002161490889424
-0.0332638809129997,0.07837009222732794,0.05921165200664269
-0.03290123584522997,0.07747109412119728,0.058343112153686705
-0.032542770530435416,0.07657032604508286,0.05742392492106013
-0.032188489858059666,0.07566934776642448,0.05646184025152573
-0.031838391608383976,0.07476965908477817,0.055464379340051106
-0.03149246674795825,0.0738726917540115,0.05443879129047502
-0.031150699759926903,0.0729798026079223,0.0533920154403425
-0.03081306900377312,0.07209226784929924,0.05233064920876501
-0.03047954709918721,0.0712112784560838,0.05126092128854687
-0.0301501013290022,0.07033793665296581,0.05018866997480709
-0.029824694056370782,0.06947325339215821,0.04911932639708322
-0.02950328315164208,0.06861814678339836,0.04805790240057106
-0.029185822424657726,0.06777344141027287,0.0470089828047871
-0.02887226205850202,0.06693986846776082,0.04597672175378387
-0.02856254904102895,0.06611806665441596,0.044964842861790255
-0.028256627590806938,0.06530858375175706,0.04397664285071595
-0.027954439574432444,0.06451187882326104,0.04301499837198075
-0.027655924912474483,0.06372832496563134,0.04208237570341189
-0.027361021971624044,0.06295821254597188,0.04118084301361896
-0.02706966794092791,0.062201752859757195,0.04031208488950688
-0.026781799190280564,0.061459082146327774,0.03947741882883321
-0.026497351609644837,0.060730265900683,0.03867781340696663
-0.02621626092774476,0.06001530342292288,0.037913907837166805
-0.025938463009242296,0.05931413254932097,0.037186032654181855
-0.025663894129668186,0.05862663451208004,0.03649423126371837
-0.025392491227609226,0.05795263887792904,0.035838282113552944
-0.025124192133883616,0.057291928519117664,0.035217721256752155
-0.024858935777651414,0.056644244573715086,0.03463186509206129
-0.02459666236958047,0.05600929135572722,0.03407983308283141
-0.02433731356239044,0.055386741179023306,0.03356057027121212
-0.024080832589235435,0.05477623906269194,0.03307286942110532
-0.023827164380545662,0.054177407288942624,0.0326153926392565
-0.0235762556600555,0.053589849788198196,0.032186692340435974
-0.02332805502088653,0.05301315632943475,0.03178523143830847
-0.023082512982612324,0.05244690649715461,0.03140940265964981
-0.02283958203034686,0.05189067343960628,0.031057546894562804
-0.022599216636931208,0.05134402737593145,0.030727970510345204
-0.02236137326937515,0.05080653885289349,0.03041896157071594
-0.02212601038072004,0.05027778174456757,0.030128804915637408
-0.02189308838853521,0.0497573359910531,0.0298557960699134
-0.021662569641258234,0.04924479007464545,0.029598253960644916
-0.021434418373604935,0.04873974323422593,0.029354532435080294
-0.021208600652257825,0.04824180742062014,0.029123030580522458
-0.02098508431302204,0.0477506089976317,0.028902201857938098
-0.020763838890627495,0.04726579019512341,0.028690562069342118
-0.020544835542306572,0.04678701032200992,0.028486696186983906
-0.020328046966241575,0.046313946748378965,0.02828926407947907
-0.020113447315943,0.045846295667085236,0.02809700517599617
-0.019901012111545047,0.045383772646155195,0.027908742115325513
-0.01969071814897727,0.04492611298408851,0.027723383430669823
-0.019482543407892017,0.044473071880831855,0.027539925325239106
-0.019276466959178062,0.04402442443767811,0.027357452596609932
-0.019072468872830983,0.04357996549964242,0.027175138769902296
-0.01887053012687423,0.04313950935409468,0.02699224550173107
-0.01867063251797163,0.04270288929952102,0.02680812131788879
-0.01847275857430697,0.04226995709818909,0.026622199747875774
-0.0182768914712389,0.04184058232638831,0.026433996919552588
-0.018083014950174614,0.04141465163561163,0.02624310867631202
-0.01789111324105086,0.040992067937761605,0.02604920727829943
-0.01770117098874746,0.040572749526995175,0.025852037747501277
-0.017513173183696606,0.040156629150344875,0.02565141391475831
-0.017327105096906048,0.039743653038724534,0.025447214224562198
-0.01714295221955464,0.03933377990929571,0.025239377350932124
-0.016960700207263035,0.038926979949544055,0.025027897675089922
-0.016780334829112453,0.03852323379275256,0.02481282067263829
-0.016601841921425997,0.03812253149383888,0.024594238254934425
-0.01642520734629771,0.037724871513812354,0.024372284106084663
-0.01625041695479934,0.037330259720391404,0.0241471290539636
-0.0160774565547932,0.03693870841155108,0.023918976509823386
-0.015906311883214785,0.036550235368134745,0.02368805800852586
-0.015736968582686695,0.03616486294081262,0.023454628877196154
-0.015569412182288023,0.03578261717607851,0.02321896405751231
-0.015403628082295118,0.03540352698524779,0.022981354103287777
-0.015239601542679448,0.03502762335973412,0.0227421013718761
-0.015077317675147528,0.034654938635262644,0.022501516424837942
-0.014916761438486192,0.03428550580709463,0.022259914650611223
-0.014757917636970319,0.033919357897713345,0.02201761311886352
-0.014600770921595507,0.033556527377909186,0.02177492767359085
-0.014445305793882035,0.033197045641677816,0.021532170269568718
-0.014291506611992522,0.032840942534890574,0.02128964655452764
-0.014139357598923152,0.0324882459372575,0.021047653697055968
-0.013988842852526107,0.03213898139668471,0.02080647845816247
-0.013839946357106392,0.031793171814837026,0.020566395503121226
-0.013692651996375482,0.03145083718229558,0.02032766594772306
-0.013546943567521064,0.031111994361524797,0.02009053613241335
-0.013402804796187495,0.03077665691559848,0.019855236616117433
-0.013260219352150382,0.030444834980302916,0.019621981380010756
-0.013119170865491636,0.030116535177313133,0.019390967231649292
-0.012979642943093728,0.02979176056572387,0.019162373397682064
-0.01284161918526916,0.02947051062931207,0.018936361293868748
-0.012705083202384171,0.029152781296759158,0.01871307445995407
-0.01257001863130669,0.028838564991979072,0.018492638646828458
-0.012436409151565964,0.028527850711748414,0.018275162043082438
-0.012304238501091413,0.0282206241277943,0.01806073562805735
-0.012173490491424244,0.027916867710544642,0.017849433638480766
-0.01204414902230777,0.0276165608717546,0.017641314135695307
-0.011916198095581976,0.027319680123349913,0.01743641966092979
-0.011789621828303454,0.02702619924985991,0.01723477796626502
-0.011664404465033473,0.026736089491946804,0.017036402809399276
-0.01154053038925451,0.026449319738569958,0.01684129480030469
-0.011417984133880288,0.026165856725628683,0.016649442289340538
-0.011296750390821342,0.025885665238778322,0.01646082228567819
-0.011176814019612014,0.025608708318510632,0.01627540139643302
-0.011058160055071764,0.02533494746562975,0.0160931367774311
-0.010940773714014806,0.02506434284530578,0.015913977086380843
-0.010824640401021601,0.024796853488254438,0.01573786343105618
-0.010709745713278429,0.02453243748749115,0.015564730304671454
-0.010596075444510467,0.024271052189495657,0.015394506502373617
-0.010483615588049666,0.02401265437856101,0.01522711601230839
-0.010372352339049318,0.02375720045342613,0.015062478876637475
-0.010262272095906133,0.02350464659527982,0.014900512017337761
-0.010153361460917276,0.023254948926472997,0.014741130023192217
-0.010045607240216081,0.023008063659329878,0.014584245894488576
-0.009938996443050407,0.022763947234675484,0.01442977174287334
-0.009833516280425725,0.02252255644967053,0.01427761944409539
-0.009729154163188314,0.02228384857479958,0.014127701242114765
-0.009625897699580555,0.022047781459855812,0.013979930303473512
-0.009523734692339025,0.02181431362898028,0.01383422122151115
-0.00942265313536117,0.021583404364738743,0.013690490470082015
-0.00932264121001769,0.021355013781508933,0.013548656807367762
-0.009223687281136206,0.021129102888304427,0.013408641630160076
-0.009125779892724117,0.020905633641432657,0.013270369279922117
-0.009028907763465543,0.020684568987271425,0.013133767301701682
-0.008933059782038621,0.02046587289566803,0.012998766657953936
-0.008838225002300804,0.020249510384307893,0.012865301898531425
-0.00874439263837834,0.020035447534633734,0.012733311289385277
-0.008651552059698808,0.019823651499841836,0.012602736902221093
-0.00855969278601143,0.019614090505407033,0.012473524666920865
-0.008468804482404169,0.019406733842817204,0.01234562439004433
-0.00837887695437911,0.01920155185703577,0.012218989741387742
-0.008289900142998796,0.018998515928250918,0.012093578211266623
-0.008201864120114366,0.018797598448564802,0.011969351041680343
-0.008114759083732603,0.018598772794107942,0.01184627313321368
-0.008028575353503431,0.018402013293220314,0.011724312931067266
-0.007943303366377163,0.01820729519124774,0.01160344229246707
-0.007858933672428514,0.018014594612390782,0.011483636337668773
-0.007775456930855795,0.017823888519324066,0.011364873288062377
-0.0076928639061843995,0.01763515467085406,0.011247134292426297
-0.0076111454646597965,0.01744837157825258,0.011130403244664924
-0.007530292570850694,0.01726351846065751,0.01101466659478062
-0.007450296284468139,0.017080575199959293,0.01089991315511507
-0.007371147757377461,0.01689952229553427,0.010786133903896739
-0.007292838230838594,0.01672034081924136,0.01067332178782085
-0.00721535903294257,0.016543012371016578,0.010561471525657187
-0.007138701576257955,0.016367519035227603,0.010450579413558453
-0.007062857355676133,0.016193843338288053,0.010340643134678931
-0.00698781794645098,0.01602196820756249,0.010231661573302644
-0.006913575002428174,0.015851876931861915,0.010123634635027828
-0.0068401202544488005,0.015683553123720724,0.010016563074115609
-0.006767445508935155,0.015516980683568788,0.009910448328492388
-0.006695542646617203,0.01535214376592118,0.00980529236343386
-0.006624403621443564,0.01518902674770999,0.009701097524114313
-0.006554020459603738,0.015027614198825708,0.009597866398091154
-0.006484385258698766,0.01486789085489507,0.009495601687487684
-0.006415490187028472,0.014709841592315687,0.009394306091293714
-0.006347327482997156,0.014553451405636793,0.009293982198212411
-0.006279889454608889,0.014398705387112116,0.009194632389471685
-0.006213168479054176,0.014245588708585428,0.009096258752385372
-0.006147157002379333,0.01409408660552029,0.008998863003808116
-0.0060818475392317994,0.013944184363167597,0.008902446423519991
-0.0060172326726486425,0.013795867304791603,0.008807009797471593
-0.005953305053911784,0.01364912078191739,0.008712553370469112
-0.005890057402430426,0.013503930166404025,0.008619076807715856
-0.005827482505663006,0.01336028084433971,0.008526579165068479
-0.005765572778950068,0.013218347173034588,0.008436008075672269
-0.00570432032865964,0.013078087419681523,0.008347233811811211
-0.005643717447078367,0.01293946347577729,0.008260142908102786
-0.005583756596631018,0.012802440375710308,0.008174635912241365
-0.0055244304006013545,0.01266698400143618,0.008090616001167353
-0.005465731638853222,0.01253306122633378,0.008007989743136684
-0.005407653242988197,0.01240064000765975,0.00792666760841678
-0.005350188291184277,0.012269689438953263,0.007846564282923546
-0.005293330002811514,0.012140179790236884,0.007767598923069281
-0.005237071732879572,0.01201208253613383,0.0076896953518734296
-0.005181406966401458,0.011885370372551786,0.007612782198744346
-0.005126329312684863,0.011760017222726226,0.0075367929867824965
-0.005071832499624063,0.011635998233643887,0.007461666171978812
