d,phi,u
-0.06316584315068186,-0.04121442972168413,0.01894075397470063
-0.0634016060530814,-0.060821011756800256,-0.08144978522487545
-0.06372803167352592,-0.08076195060446704,-0.18441873566765454
-0.06414543406746123,-0.10049584143208562,-0.2872622137451004
-0.06465253131105725,-0.11991040290570538,-0.3894059935491596
-0.06524746767759439,-0.1389025718878998,-0.490316202125503
-0.06592785876412931,-0.157377875404401,-0.5894966305733582
-0.06669083496691044,-0.17524983251034157,-0.6864861781308724
-0.06753309397517819,-0.1924441608768481,-0.7808804100460824
-0.068450961714388,-0.20889819600883072,-3.045449792945604
-0.06944074306980823,-0.21933238804299243,-3.107518566670615
-0.07049819276305913,-0.23404544743336145,-3.191658360554969
-0.07161869139865994,-0.24789290906227626,-3.272100655055551
-0.07279764405997043,-0.26085276774719013,-3.3486894750932255
-0.07402068612291059,-0.26860883791710094,-3.3997002465721806
-0.07526526905092165,-0.27178091372454843,-3.4280064548895295
-0.07651147279644861,-0.2708618955732373,-3.4358734015882435
-0.07774151472072172,-0.2662855560615874,-3.4252921232727243
-0.07888267710149566,-0.2770670627335933,-3.4906112804404934
-0.08009101209281741,-0.247690044123937,-3.3558095373054293
-0.08118581720455353,-0.22805946995605272,1.035099094582324
-0.0822099771154466,-0.21252395614861294,1.1025350645105922
-0.08315473832593351,-0.1951833828021199,1.1797903191381884
-0.08401171523263506,-0.1761888236567247,1.2661933457981487
-0.08477402897650042,-0.1560653541954748,1.3591875556657445
-0.0854564283823083,-0.14369268803527777,1.4142268924086512
-0.08609364007373033,-0.13121684238608333,1.470234003740403
-0.08671428194486684,-0.131778183906238,1.4612208774282645
-0.08734447345905313,-0.137871268392685,1.4244535398541665
-0.08800787219655311,-0.14896776276701829,1.3623370806075004
-0.08872548367822855,-0.16453139503582553,1.2773428044467097
-0.08951691407472022,-0.17669024987040652,-2.211675445371079
-0.09039873258354536,-0.1996452942155745,-2.3352688521851706
-0.09138239300505485,-0.22554791958744155,-2.4746185832596006
-0.09247812625742662,-0.2538908937838737,-2.627290786765479
-0.09369685702246622,-0.27654146319183015,-2.752730941455657
-0.09502664446760675,-0.3015721885230286,-2.891182442563055
-0.09644237159871913,-0.31412285051005173,-2.9680930238092946
-0.0979259825213322,-0.32995191716206823,-3.0620744662955075
-0.09945198030830218,-0.3416585308590301,-3.135867512650017
-0.10100743431665987,-0.34173679498690535,-3.1518133733729696
-0.1025693422862779,-0.34598584138965166,-3.1886776850828817
-0.10412781819494046,-0.33912971400419223,-3.042906493219899
-0.10566237810323717,-0.32921314505119165,-3.0086692475378634
-0.10716562995149134,-0.3242993934374441,-2.9991330079516674
-0.10862027853657719,-0.3090991037062146,-2.937678045146378
-0.11001919353652806,-0.29945392481624156,-2.903441300696022
-0.11135125582829569,-0.28035799014805957,-2.8212822502727883
-0.11260954779267263,-0.26761618115634017,-2.7701561249579605
-0.11378936689774685,-0.24592718495659058,-2.673509335009955
-0.11488221365332316,-0.23097399409439395,-2.609671848254735
-0.11588888587259266,-0.20757657806118882,-2.502751490281404
-0.11680038683576593,-0.18367449060345012,-2.3923560626244433
-0.11761970768912515,-0.16694531333539045,0.8308064716166386
-0.11834083317827461,-0.14251390362714472,0.9457522652663723
-0.11896626920825143,-0.12548045907557942,1.024665127724431
-0.11949407200920328,-0.10117523131782177,1.1409132385037006
-0.11992619720247319,-0.08449784373151786,1.219978924502521
-0.12027855269565593,-0.06716572120841424,1.3031159821862117
-0.12057974225414245,-0.0629398594725362,1.3212333952807367
-0.12085700404773345,-0.05685837962116422,1.3488681766016866
-0.1211320715083854,-0.06255348214369222,1.317641989382527
-0.1214279442183933,-0.06554244373701432,1.2997384543158377
-0.12176103266041059,-0.0791916764224789,1.2281614064683417
-0.1221504131386166,-0.08936901573356341,-1.5529131725569343
-0.12260748083378614,-0.10910129239598011,-1.6561452328207134
-0.12314736598177282,-0.12464522182574546,-1.7392637314494066
-0.12377649564971166,-0.1486869356025081,-1.865763597012608
-0.12450650193274446,-0.16789633769481624,-1.969110670304477
-0.12531449366360875,-0.1767569274600175,-2.0214935364391264
-0.12613126940761887,-0.17570653067069705,-2.0244093099326252
-0.12717176225594326,-0.2082636883627742,-2.1976000268762546
-0.1281627891544199,-0.21871899538012118,-2.259786830947756
-0.12917777218283452,-0.2200987922997833,-2.2768356458302126
-0.13020383646142417,-0.22443687779731897,-2.3087867161037874
-0.13122941025026386,-0.22052466906894588,0.4921527677072124
-0.1322405027279185,-0.2196781360760517,0.4862745078951365
-0.13323003142638712,-0.2109265464795084,0.5201371688931671
-0.13418358589836216,-0.20013885168493478,0.5645400981462849
-0.13509456373580944,-0.192769688174669,0.5922761373231413
-0.1359663436638137,-0.18398175665986385,0.6274979956171243
-0.13681459434504706,-0.18363982261576559,0.620725159025282
-0.13765093820865393,-0.17611632301121347,0.6499792184119739
-0.138499153694815,-0.181235773539097,0.6158998109109453
-0.13935888070410887,-0.18849690911552056,0.570996862935889
-0.14024237875547946,-0.19293867421925312,0.5399530569035202
-0.14115821727341535,-0.2037765701151271,-2.3011011696870054
-0.142115055311567,-0.21147663202397352,-2.349169859612754
-0.14311642095731975,-0.22045100209968485,-2.404055366448838
-0.14416888798694985,-0.23481457405810924,-2.4863978965372606
-0.14527522997364356,-0.2455071829036223,-2.5509243606317633
-0.14642434617023026,-0.2512414421668008,-2.5910868189135225
-0.14759651525282472,-0.2567253097689742,-2.6302278477503345
-0.14877152693072995,-0.25404178183522597,-2.6285603248606453
-0.14993130981500224,-0.24776168186308328,-2.6087576538426553
-0.15106139100701962,-0.2421586147040852,-2.5920431299678386
-0.15213917012482525,-0.22381288712548938,-2.511092283252916
-0.1531212941981338,-0.20100947248472997,-3.0372347833682536
-0.15399437182929876,-0.17604204940676035,-2.921128444290055
-0.1547487127739764,-0.1492383609927011,-2.794653411666535
-0.15537597867193753,-0.12087633683288873,-2.6591159498470844
-0.15586932774397277,-0.09132403506334492,-2.516287931719718
-0.15622076655689499,-0.05969841437329146,-2.361674216398673
-0.15642149698617647,-0.026505804050471024,-2.1977184690773854
-0.15646507994995273,0.00779444751399519,-2.026653040892817
-0.15634727708339424,0.04278629506686096,-1.8505157744629033
-0.15606588605914928,0.07809473099158001,-1.6711596845968586
-0.15562059393946226,0.11337141339104057,-1.4903233514026855
-0.1550128412544004,0.14829594903571797,1.3312453050586415
-0.15424566401483153,0.18257658685709563,1.5103202665612185
-0.1533235196789472,0.2159504338548014,1.6864109449085907
-0.1522521033901424,0.2481832762630796,1.85828931983803
-0.15103816043292595,0.2790691979847575,2.0248583580185837
-0.1497009470109798,0.30320117451973916,2.1588903749129535
-0.14827018124717917,0.32112516930899654,2.2628180064972465
-0.14677280244188218,0.33332025945136495,2.3387672452620585
-0.14523338942966812,0.3402099853225678,2.3886100047402135
-0.14367452811382175,0.34217192756185005,2.4140083290950884
-0.14211701098038798,0.339597744964299,2.416712587441671
-0.14057989772166968,0.3328864808534964,-0.1083433609017651
-0.1390805745911552,0.3224393690819197,-0.1455856884545036
-0.13763480414418483,0.3086558356326718,-0.20004565123103968
-0.13625676176969959,0.2919304488754907,-0.2698921612720927
-0.13495905998156577,0.2726501015747631,-0.35331687989439253
-0.13374159127889884,0.2561549835688416,-0.423617782897331
-0.13259283997585447,0.24214746954578803,-0.48216783998215484
-0.13150231130627432,0.23040370792484477,-0.5299813613910697
-0.13046027672509286,0.2207601588644981,-0.5677787608809884
-0.12945756016862298,0.21310197224562497,-0.5960425284106553
-0.12848547562472967,0.207303626571375,-0.6153134113429722
-0.12753588447024578,0.20323307025277168,0.7033922656691818
-0.12660123282936275,0.20075460058886035,0.7003464337584553
-0.12567457470022292,0.19973077697738553,0.7044938969924796
-0.12474958532670433,0.20002360794934876,0.7152079455874816
-0.12382056708979305,0.2014956952800508,0.7318585646101046
-0.12288845561274542,0.2013788105524523,0.7405952557425883
-0.12196000722245326,0.19989084735551546,0.7424399236608258
-0.12104108516557588,0.19720640430986935,0.7382069290013691
-0.12013684495455124,0.19346379859518908,0.7285363025382141
-0.11925188819953425,0.18877115088467705,0.7139226315358238
-0.11839032958224716,0.1832378350809172,0.6948716386898955
-0.11755579595306864,0.17697228788068736,0.9508765375161372
-0.1167514329486532,0.17008052132823254,0.9244613347980175
-0.11597991652243911,0.16266517886220955,0.8950997867300434
-0.1152434674321201,0.15482500519644246,0.863263409304398
-0.11454386783762205,0.14665436483545527,0.8294062034444426
-0.11388375390217043,0.1376904386542353,0.791187711892859
-0.11326647198383943,0.1280912993354303,0.7493648344821439
-0.1126946817990655,0.11799977687170995,0.7046251240112815
-0.11217042009238298,0.10754455733814222,0.657591643410268
-0.11169498454050852,0.096916841207772,0.6092074182771615
-0.11126898273330887,0.08622243596021684,0.5599954101113822
-0.11089254640844803,0.07555881664548314,-0.04919897885479518
-0.11056536855408894,0.0650150032303008,-0.09864626738711602
